POI_id,KG
2369,39095
237,39096
2373,39097
2376,39098
2378,39099
2379,39100
238,39101
2381,39102
2382,39103
2383,39104
2384,39105
2385,39106
2387,39107
2388,39108
2389,39109
239,39110
2390,39111
2391,39112
239257,39113
239270,39114
239309,39115
239347,39116
239383,39117
2394,39118
2395,39119
2396,39120
2397,39121
239765,39122
2398,39123
23982,39124
2399,39125
240,39126
2400,39127
240036,39128
240092,39129
2401,39130
2402,39131
24030,39132
2404,39133
240471,39134
2405,39135
2406,39136
240621,39137
2407,39138
2409,39139
241,39140
2411,39141
2412,39142
241512,39143
241540,39144
2416,39145
241685,39146
241686,39147
241687,39148
241688,39149
241689,39150
2417,39151
2418,39152
2419,39153
242,39154
2421,39155
2422,39156
2423,39157
2424,39158
2425,39159
24291,39160
243,39161
2434,39162
2435,39163
2436,39164
2437,39165
243782,39166
2438,39167
243881,39168
2439,39169
243901,39170
244,39171
2440,39172
2441,39173
2442,39174
244214,39175
244268,39176
2443,39177
244374,39178
2444,39179
244453,39180
244469,39181
244487,39182
244492,39183
2445,39184
244530,39185
2446,39186
2447,39187
2448,39188
2449,39189
245,39190
2450,39191
2451,39192
2452,39193
2453,39194
245490,39195
2459,39196
246,39197
2460,39198
2461,39199
2464,39200
24640,39201
2465,39202
2466,39203
2467,39204
2468,39205
2469,39206
2470,39207
2471,39208
2472,39209
24728,39210
2473,39211
247492,39212
2475,39213
2476,39214
2478,39215
2479,39216
248,39217
2480,39218
2481,39219
248117,39220
2482,39221
2483,39222
2484,39223
2485,39224
2486,39225
2487,39226
2488,39227
24885,39228
2489,39229
249,39230
2490,39231
2491,39232
2493,39233
2494,39234
2495,39235
2496,39236
249637,39237
249638,39238
249640,39239
249641,39240
249643,39241
249644,39242
249645,39243
249647,39244
249648,39245
249649,39246
249651,39247
249652,39248
249653,39249
249655,39250
249656,39251
249657,39252
249659,39253
249660,39254
249661,39255
249663,39256
249664,39257
249666,39258
249668,39259
249669,39260
249670,39261
249672,39262
249673,39263
249675,39264
249676,39265
249678,39266
249679,39267
249681,39268
249682,39269
249684,39270
249686,39271
249687,39272
249689,39273
249690,39274
249691,39275
249693,39276
249694,39277
249697,39278
249698,39279
2497,39280
249700,39281
249701,39282
249703,39283
249704,39284
249706,39285
249714,39286
249715,39287
249716,39288
249717,39289
249718,39290
249719,39291
249720,39292
249721,39293
249722,39294
249723,39295
249724,39296
249725,39297
249726,39298
249727,39299
249728,39300
249729,39301
249730,39302
249732,39303
249734,39304
249736,39305
249739,39306
249743,39307
249744,39308
249745,39309
249747,39310
249749,39311
249752,39312
249753,39313
249760,39314
249761,39315
249763,39316
249764,39317
249765,39318
249768,39319
249771,39320
249773,39321
249774,39322
249777,39323
249778,39324
249781,39325
249783,39326
249786,39327
249789,39328
249791,39329
249792,39330
249794,39331
249795,39332
249796,39333
249798,39334
249799,39335
249800,39336
249801,39337
249802,39338
249803,39339
249804,39340
249805,39341
249806,39342
249807,39343
249808,39344
249809,39345
249810,39346
249811,39347
249812,39348
249813,39349
249814,39350
249815,39351
249816,39352
249817,39353
249818,39354
249819,39355
249820,39356
2499,39357
249903,39358
249904,39359
2500,39360
2501,39361
2502,39362
250200,39363
2503,39364
2504,39365
250480,39366
2505,39367
2506,39368
250630,39369
250636,39370
2507,39371
250723,39372
250754,39373
250885,39374
250889,39375
2509,39376
250950,39377
250951,39378
251,39379
2511,39380
251143,39381
2512,39382
251274,39383
251275,39384
251276,39385
251285,39386
251290,39387
2513,39388
251300,39389
251302,39390
251309,39391
251314,39392
251323,39393
251326,39394
251333,39395
251336,39396
251345,39397
251347,39398
251352,39399
251354,39400
251357,39401
251360,39402
251361,39403
251362,39404
251364,39405
251418,39406
251431,39407
25148,39408
251576,39409
251593,39410
251598,39411
251669,39412
251671,39413
251674,39414
251676,39415
251677,39416
251679,39417
251681,39418
251682,39419
251684,39420
251685,39421
251686,39422
251687,39423
251688,39424
251690,39425
251691,39426
251693,39427
251694,39428
251695,39429
251696,39430
251697,39431
251698,39432
251699,39433
2517,39434
251702,39435
251703,39436
251704,39437
251705,39438
251706,39439
251707,39440
251708,39441
251709,39442
251710,39443
251712,39444
251714,39445
251715,39446
251717,39447
251718,39448
251720,39449
251722,39450
251723,39451
251724,39452
251725,39453
251726,39454
251728,39455
251729,39456
251730,39457
251734,39458
251735,39459
251736,39460
251738,39461
251739,39462
251740,39463
251741,39464
251742,39465
251745,39466
251746,39467
251747,39468
251748,39469
251750,39470
251751,39471
251752,39472
251753,39473
251754,39474
251758,39475
251759,39476
251760,39477
251761,39478
251763,39479
251765,39480
251767,39481
251768,39482
251769,39483
251770,39484
251774,39485
251775,39486
251777,39487
251779,39488
251781,39489
251782,39490
251785,39491
251786,39492
251787,39493
251788,39494
251789,39495
251792,39496
251794,39497
251795,39498
251798,39499
251799,39500
2518,39501
251800,39502
251801,39503
251802,39504
251803,39505
251805,39506
251806,39507
251807,39508
251808,39509
251809,39510
251810,39511
251811,39512
251812,39513
251813,39514
251818,39515
251823,39516
251829,39517
251830,39518
251837,39519
251845,39520
251847,39521
251849,39522
251857,39523
251863,39524
251865,39525
251868,39526
251879,39527
251880,39528
251881,39529
251884,39530
251886,39531
251896,39532
251898,39533
251899,39534
2519,39535
251901,39536
251904,39537
251913,39538
251914,39539
251918,39540
251921,39541
251930,39542
251931,39543
251938,39544
251943,39545
251947,39546
251950,39547
251956,39548
251960,39549
2520,39550
252119,39551
252130,39552
252193,39553
2522,39554
252271,39555
2523,39556
252315,39557
252328,39558
252329,39559
252375,39560
252376,39561
252378,39562
252380,39563
252383,39564
252386,39565
252394,39566
252396,39567
252398,39568
252399,39569
2524,39570
252401,39571
252402,39572
252403,39573
252404,39574
252407,39575
252408,39576
252410,39577
252411,39578
252414,39579
252422,39580
252423,39581
252464,39582
2525,39583
252524,39584
2526,39585
252606,39586
252630,39587
252741,39588
252790,39589
2528,39590
252819,39591
252820,39592
252829,39593
252857,39594
252865,39595
252871,39596
252872,39597
252874,39598
252876,39599
252878,39600
252881,39601
252882,39602
252883,39603
252884,39604
252885,39605
252886,39606
252887,39607
252888,39608
252889,39609
252890,39610
252891,39611
252892,39612
252893,39613
252894,39614
252896,39615
252898,39616
2529,39617
252929,39618
252959,39619
2530,39620
253010,39621
253098,39622
2531,39623
2532,39624
2533,39625
2534,39626
253462,39627
2535,39628
2536,39629
2537,39630
2538,39631
253807,39632
253841,39633
2539,39634
253970,39635
254,39636
2540,39637
2541,39638
2542,39639
254297,39640
2543,39641
2544,39642
254411,39643
254415,39644
254416,39645
254417,39646
254418,39647
254419,39648
254420,39649
254421,39650
254422,39651
254423,39652
254427,39653
2545,39654
2546,39655
254693,39656
2547,39657
2548,39658
2549,39659
255,39660
2550,39661
2551,39662
2552,39663
2553,39664
255399,39665
2554,39666
255400,39667
2555,39668
2556,39669
2557,39670
2558,39671
2559,39672
2560,39673
2561,39674
2562,39675
256251,39676
2563,39677
2564,39678
2565,39679
2566,39680
2567,39681
2568,39682
256892,39683
2569,39684
257,39685
2570,39686
2571,39687
2572,39688
2573,39689
257445,39690
2575,39691
2576,39692
2577,39693
2578,39694
257876,39695
257894,39696
257895,39697
257896,39698
257897,39699
257898,39700
257899,39701
258,39702
2580,39703
2581,39704
2584,39705
2588,39706
2589,39707
259,39708
2590,39709
2591,39710
2593,39711
2594,39712
2596,39713
2597,39714
2598,39715
2599,39716
26,39717
2600,39718
260069,39719
260091,39720
2601,39721
260110,39722
260111,39723
2602,39724
260277,39725
2603,39726
2604,39727
2605,39728
260570,39729
2606,39730
2607,39731
260871,39732
2609,39733
261,39734
2610,39735
2611,39736
2612,39737
2613,39738
261334,39739
261336,39740
261352,39741
2614,39742
261440,39743
261466,39744
261508,39745
261522,39746
2616,39747
261671,39748
2617,39749
2618,39750
261803,39751
2619,39752
262,39753
2620,39754
2621,39755
2622,39756
2623,39757
2624,39758
2625,39759
2626,39760
2627,39761
2628,39762
2629,39763
2630,39764
2631,39765
2632,39766
263204,39767
263223,39768
263224,39769
263225,39770
263226,39771
263227,39772
263228,39773
263229,39774
263230,39775
263231,39776
2633,39777
263344,39778
2634,39779
2635,39780
2636,39781
2637,39782
26372,39783
26376,39784
26377,39785
2638,39786
